,User,Time.of.Day.Bern,Prior.Day.Total.Brush.Time.norm.Bern,Proportion.Brushed.In.Past.7.Days.Bern,Day.Type.Bern,Intercept.Bern,Time.of.Day.Mu,Prior.Day.Total.Brush.Time.norm.Mu,Proportion.Brushed.In.Past.7.Days.Mu,Day.Type.Mu,Intercept.Mu,Sigma_u
0,robas+12,2.6344657728529906,0.07787797730651498,-0.5819729921837091,0.3023916002997759,-1.6682243229866351,-0.019621442050730947,0.12198403434659048,-0.30482156083456463,0.008288104878511986,4.883830735830158,-0.24849509627096325
1,robas+13,1.9980972809390822,-0.23146196919793852,0.22500406905855974,0.15375448073286255,-0.7546797143381826,0.021049889852699944,0.04807303442367975,-0.06008884097675018,0.05421423633963379,4.8934671434538615,-0.10851622050765154
2,robas+14,0.4546208305642174,-0.6370375398199514,-0.048493666998815306,0.6358548496715405,0.49059348180060464,0.5489624394177234,0.026398220291761622,0.16915839780124964,-0.18866136571295514,4.554026387736912,0.5046259202496954
3,robas+15,2.137144072917033,0.5702989196364955,-1.323844197572994,0.39432566291300386,-0.7006801590042882,-0.1739791398065972,0.0006250780099857354,0.29769661609206755,-0.25159515830806845,4.476887048254944,0.27398331289493366
4,robas+16,-0.9099973527759454,-0.5897801746175404,0.5580301153269883,0.13806316522592535,-0.9468519016569417,0.21611038528398765,0.1397649530035902,0.0986789186796913,-0.12610071281931431,4.8575358747046975,0.2748277082320086
5,robas+18,0.633468472942381,-1.761389262593368,-0.8351700188973928,0.8350049756568412,0.15726904643280576,0.0879878625656793,-0.09396923000376187,-0.21035195731812137,-0.09164109646900077,4.786981786562451,0.32182884684215385
6,robas+19,-0.5736014727787495,-0.18232169186235814,0.64815922987455,1.1168113232708252,-0.3873984603979766,0.3699783731489083,-0.06749476523953855,-0.06836920505848185,-0.34632735147743937,4.868958962221961,0.24006362679692753
7,robas+21,-0.038846330020703666,-0.8060819839832675,-1.1725453469376474,-0.39845824327769297,-1.1890003904489717,-0.09715682520997367,0.07124000187744539,-0.05724799624074243,0.04377035910438378,4.934034768392163,0.17554651085743792
8,robas+24,2.1344585891484034,-1.0455051345885775,-0.19142911217624203,0.4119195622206503,-0.6592588063797903,-0.2639480140840707,0.305215922119657,-0.5899531171884068,-0.27064362386563035,4.961569592945394,0.8108940987524206
9,robas+25,-1.4285546369655366,-0.8209089766400797,-0.4019461839826599,-0.014151404620585981,0.689198995978911,0.12656985679289476,0.053561539124470335,-0.1643548234145782,0.02629678393726722,5.180897806713066,0.20264548218586642
10,robas+28,0.1424950535918162,-0.8343807456879339,-1.0852158263953404,0.35509261485803595,-0.6786508718411994,0.16458824541529626,0.14612208772896207,-0.0701088653988363,-0.10093852464273852,4.690733941849452,0.399619259596054
11,robas+30,1.4422628568329365,-1.9868078253355226,-0.8647146217062394,-0.20046604450782124,0.3949315401415334,-0.17967223865050494,-0.1158632022992845,0.3517596381524804,-0.39474048183543886,4.631895582259279,0.27068754074948215
12,robas+31,0.09959608986703654,-2.0769848679209226,0.03490849117068357,0.9988627081038288,1.420123055696801,-0.08596374433135517,0.22384733584871178,-7.192615845000821e-06,-0.23016086690353996,5.0153063071734865,0.09432511867046532
13,robas+34,0.015488741210238388,-2.15834675839012,0.706747663428402,0.11563965979338144,0.10135553090040188,0.32432491857835055,-0.0441986458547879,0.0785848291862856,-0.199727774557117,4.901610583179005,0.3225582153581574
14,robas+35,-0.11620780860634407,-1.564744760010199,0.3985554385837897,0.5837036502602756,0.22247852736803383,0.05361720231404217,0.007051969993960781,-0.11790310463147648,-0.05069721599992727,5.03093993271472,-0.1815916181372924
15,robas+36,0.7422362408633897,-0.5207715976231352,0.0551561079326823,0.01002082609598973,-0.5382758115159405,0.07753338413769512,-0.02210585427068183,-0.1822447957358819,0.11730908451851789,4.9619433899600285,0.20712679489563385
16,robas+37,0.36522937477158407,-0.2751900395347351,0.03213043841328792,0.024229262068547235,1.2033505033855485,1.4823987227254636,-1.7517369980439663,-0.046094815945596876,1.2469976601146524,3.0877147771231166,1.9743144762197023e-14
17,robas+4,-0.005713426856153884,-1.3413108427066518,0.4023803559461424,-0.1712431012669723,-0.08175241345773347,-0.02380925145898656,-0.11573164355318777,0.1878643611975447,-0.19910753192751587,4.667717556036702,0.2748215658915945
18,robas+47,2.1591043654706663,-0.06181341297205827,-0.06604765377365576,-0.27828486170567535,0.19568150912245624,1.4506097543038479e-05,0.4773743113887281,0.07814483011730765,-0.07513255555722893,4.120870242139952,0.22003470722659385
19,robas+63,0.4226534872308344,-0.9752347922136289,-0.12386464977969203,0.6770907616915415,-1.3155226883543636,-0.19951697990184783,0.03385910158026827,-0.10962342020658786,0.04203555213157894,4.747178609904371,-0.29168719341793825
20,robas+65,0.7536742498815019,-1.1723237605614576,0.0031548858106257385,1.1343372807388676,0.187855786746582,-0.3156550649679638,0.308852426623901,1.088251915025602,-0.4170452605017562,5.172023280530401,0.13731678234973763
21,robas+66,0.9309229641437793,-1.918247348065527,-0.5966946483388186,0.4434465871762176,0.6126414109116842,-0.25410530359926686,0.030182583144629044,-0.015709498808898315,0.21206474019353458,5.093987673007898,0.2491669723035139
22,robas+69,-0.5242572107447878,-0.7839633755192149,-0.14065751241253982,0.4074207178694895,-0.17789810492390085,0.06119185719497564,0.038686015485750146,-0.1068064037674646,0.016030526900074366,4.92658071987186,0.22258563467786466
23,robas+72,-0.5123612747560183,0.04320832996771265,-1.0005674157398996,0.7923978475365414,-1.6693595769618113,-0.05508385351282818,-0.006773532570455718,-0.3575032693400166,-0.2494364967372276,5.021823975814313,0.33716105315953615
24,robas+73,-0.2778562940541349,0.09330189986225118,-0.8253130177463881,-0.02253534418375194,0.8105507551602827,0.3363970705672937,0.018026272507180006,-0.008686431388461821,-0.28172045105640553,4.28386354755483,0.555550496520647
25,robas+74,-2.7626675855196803,-0.20899908326976468,0.20315894863260595,-0.08724199856401443,1.6914815903444953,0.5129261702859588,0.02051441121593789,0.371798671797018,-0.1727663088287812,3.9092540767904405,-0.4604086876284354
26,robas+75,1.2815566117507486,-0.2331956116749005,-0.6306256255933721,0.11954137745240252,-0.8028268324936351,0.09031758259435085,0.020458324893776615,0.13988778108138084,-0.13211907010007706,4.858164592518905,0.24353156707197895
27,robas+76,1.005001597532496,-0.40038380253681494,-0.47199231290019505,0.4162686144847484,-0.42379432830464414,0.02805746902720138,0.012692131959771294,0.030069978283718886,0.04816065452684087,4.76357334515411,-0.09205913293825795
28,robas+78,0.1806814860682217,-1.8276922793816412,0.6935624491295753,-0.3476181125183007,0.9208193862944435,0.10167842196877291,0.10816419371752106,0.03693874303430775,0.07549177161467516,4.942314793835045,0.1572252109685358
29,robas+79,-0.3173811736143308,-0.943659684714766,-0.5669493183368652,-0.39550259530918636,-1.0637295128250608,-0.13150084096831027,0.0699858995188419,-0.2764312587208587,-0.11420812283999472,5.017880423923767,0.2519406857083528
30,robas+80,-1.051048864284941,-0.49258525293376804,0.7121223012649559,-0.6664724551400106,0.13639426711910602,0.22001051833054233,-0.1424553125642475,0.31303978324050263,0.34439147873537646,4.303518831306676,0.27946028256338923
